date,AAPL,AXP,BA,CAT,CSCO,CVX,DD,DIS,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,RTX,TRV,UNH,V,VZ,WBA,WMT,XOM
2016-07-05,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333
2016-07-06,0.047089070081710815,0.023580454289913177,0.06409832090139389,0.023580454289913177,0.023580454289913177,0.023580454289913177,0.023580454289913177,0.023580454289913177,0.023580454289913177,0.023580454289913177,0.061293475329875946,0.034637849777936935,0.06409832090139389,0.023580454289913177,0.03617212921380997,0.023580454289913177,0.023580454289913177,0.023580454289913177,0.023580454289913177,0.023580454289913177,0.06409832090139389,0.05306585505604744,0.023580454289913177,0.023580454289913177,0.023580454289913177,0.023580454289913177,0.023580454289913177,0.039739251136779785,0.023580454289913177,0.06409832090139389
2016-07-07,0.05725979059934616,0.021064698696136475,0.021064698696136475,0.05725979059934616,0.021064698696136475,0.051023080945014954,0.05725979059934616,0.021064698696136475,0.021064698696136475,0.021064698696136475,0.046943530440330505,0.021064698696136475,0.05725979059934616,0.021064698696136475,0.04840894788503647,0.021064698696136475,0.021064698696136475,0.038859233260154724,0.021064698696136475,0.036173559725284576,0.021064698696136475,0.05725979059934616,0.022532843053340912,0.026757264509797096,0.05725979059934616,0.030215516686439514,0.03732742741703987,0.02329406701028347,0.021064698696136475,0.021064698696136475
2016-07-08,0.02372162975370884,0.044743623584508896,0.029241982847452164,0.02372162975370884,0.042960621416568756,0.02372162975370884,0.06448207795619965,0.02372162975370884,0.06448207795619965,0.02372162975370884,0.03965756669640541,0.06448207795619965,0.02894929051399231,0.02372162975370884,0.02372162975370884,0.02372162975370884,0.04923703148961067,0.03072412684559822,0.026730183511972427,0.02372162975370884,0.02372162975370884,0.02372162975370884,0.06448207795619965,0.03022831305861473,0.02372162975370884,0.02372162975370884,0.03640401363372803,0.02372162975370884,0.02372162975370884,0.027370521798729897
2016-07-11,0.03076356090605259,0.025095930323004723,0.025095930323004723,0.04045324772596359,0.047360360622406006,0.025095930323004723,0.025095930323004723,0.025095930323004723,0.025095930323004723,0.025095930323004723,0.025095930323004723,0.0331914946436882,0.056026048958301544,0.06821781396865845,0.025095930323004723,0.025095930323004723,0.037908103317022324,0.046504221856594086,0.02716651000082493,0.027326077222824097,0.025095930323004723,0.02511853538453579,0.06821781396865845,0.025095930323004723,0.031692687422037125,0.025095930323004723,0.025095930323004723,0.025095930323004723,0.045712608844041824,0.0379018634557724
2016-07-12,0.023528331890702248,0.023528331890702248,0.04965943098068237,0.035303618758916855,0.023528331890702248,0.02847299724817276,0.06395664066076279,0.026377025991678238,0.023528331890702248,0.03524665907025337,0.023528331890702248,0.023528331890702248,0.06395664066076279,0.023528331890702248,0.03533948212862015,0.06395664066076279,0.023528331890702248,0.023528331890702248,0.023528331890702248,0.033257707953453064,0.023528331890702248,0.06395664066076279,0.023528331890702248,0.023528331890702248,0.035275932401418686,0.023528331890702248,0.02483070269227028,0.023528331890702248,0.06395664066076279,0.023528331890702248
2016-07-13,0.06232038885354996,0.022926388308405876,0.05408581718802452,0.022926388308405876,0.03551902249455452,0.03748266026377678,0.05899713560938835,0.03117038868367672,0.022926388308405876,0.022926388308405876,0.06232038885354996,0.022926388308405876,0.06232038885354996,0.022926388308405876,0.04141215980052948,0.035122960805892944,0.022926388308405876,0.022926388308405876,0.022926388308405876,0.029847940430045128,0.022926388308405876,0.022926388308405876,0.022926388308405876,0.025841305032372475,0.025268862023949623,0.022926388308405876,0.03207434341311455,0.022926388308405876,0.06232038885354996,0.022926388308405876
2016-07-14,0.03180669993162155,0.06545541435480118,0.02407969906926155,0.06545541435480118,0.03835003077983856,0.02407969906926155,0.03566363453865051,0.02407969906926155,0.04501810669898987,0.02407969906926155,0.02407969906926155,0.032756708562374115,0.05183584243059158,0.02407969906926155,0.026217620819807053,0.02407969906926155,0.02407969906926155,0.02407969906926155,0.03742295131087303,0.02407969906926155,0.06545541435480118,0.027685437351465225,0.02407969906926155,0.02407969906926155,0.02407969906926155,0.02407969906926155,0.02407969906926155,0.02407969906926155,0.06545541435480118,0.02614610828459263
2016-07-15,0.031104525551199913,0.022640274837613106,0.022185275331139565,0.022185275331139565,0.023533612489700317,0.022517940029501915,0.022185275331139565,0.06030583381652832,0.022185275331139565,0.022185275331139565,0.06030583381652832,0.022185275331139565,0.051060259342193604,0.022185275331139565,0.04627460613846779,0.022185275331139565,0.05758132040500641,0.031212439760565758,0.022185275331139565,0.03397146612405777,0.06030583381652832,0.022185275331139565,0.04563193395733833,0.022185275331139565,0.037316642701625824,0.022185275331139565,0.022185275331139565,0.022185275331139565,0.06030583381652832,0.04533783346414566
2016-07-18,0.04157591238617897,0.019408730790019035,0.019408730790019035,0.028769342228770256,0.050085727125406265,0.019408730790019035,0.031655650585889816,0.019408730790019035,0.05275840312242508,0.05275840312242508,0.019408730790019035,0.02063675969839096,0.05275840312242508,0.05275840312242508,0.05275840312242508,0.019408730790019035,0.05275840312242508,0.042599525302648544,0.05275840312242508,0.019408730790019035,0.019408730790019035,0.025085579603910446,0.019408730790019035,0.05275840312242508,0.023615267127752304,0.02502513863146305,0.019408730790019035,0.04838864505290985,0.019408730790019035,0.026999250054359436
