date,AAPL,AXP,BA,CAT,CSCO,CVX,DD,DIS,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,RTX,TRV,UNH,V,VZ,WBA,WMT,XOM
2016-07-05,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333
2016-07-06,0.050600726157426834,0.02050255797803402,0.050600726157426834,0.050600726157426834,0.021293584257364273,0.018614964559674263,0.018614964559674263,0.03502877429127693,0.034711141139268875,0.018614964559674263,0.018614964559674263,0.049284595996141434,0.050600726157426834,0.050600726157426834,0.01955675520002842,0.050600726157426834,0.036314524710178375,0.050600726157426834,0.050600726157426834,0.018614964559674263,0.050600726157426834,0.04933968931436539,0.018614964559674263,0.0398249588906765,0.018614964559674263,0.022318772971630096,0.018614964559674263,0.018614964559674263,0.030268408358097076,0.018614964559674263
2016-07-07,0.04965406283736229,0.030473748221993446,0.02099871076643467,0.02099871076643467,0.05708041787147522,0.044712163507938385,0.02099871076643467,0.027518250048160553,0.039069145917892456,0.028775665909051895,0.025492213666439056,0.05708041787147522,0.02099871076643467,0.030100760981440544,0.022830786183476448,0.0317174531519413,0.0448639951646328,0.02099871076643467,0.02099871076643467,0.05128290131688118,0.04034603759646416,0.03671795129776001,0.03713741526007652,0.02099871076643467,0.02099871076643467,0.02099871076643467,0.05708041787147522,0.02099871076643467,0.02099871076643467,0.05708041787147522
2016-07-08,0.022086475044488907,0.05042576417326927,0.02000003680586815,0.05436573922634125,0.05436573922634125,0.03524931147694588,0.02000003680586815,0.020676925778388977,0.02000003680586815,0.04173486679792404,0.030316272750496864,0.022682424634695053,0.02000003680586815,0.05436573922634125,0.05436573922634125,0.02000003680586815,0.05436573922634125,0.05436573922634125,0.043961748480796814,0.02000003680586815,0.05436573922634125,0.04154156148433685,0.023716116324067116,0.02000003680586815,0.029038313776254654,0.02000003680586815,0.038009680807590485,0.02000003680586815,0.02000003680586815,0.02000003680586815
2016-07-11,0.025689197704195976,0.025689197704195976,0.025689197704195976,0.025689197704195976,0.025689197704195976,0.025689197704195976,0.060155175626277924,0.025689197704195976,0.025689197704195976,0.040224503725767136,0.05451232194900513,0.025689197704195976,0.025689197704195976,0.025689197704195976,0.025689197704195976,0.025689197704195976,0.026897788047790527,0.06983048468828201,0.04355646297335625,0.025689197704195976,0.025689197704195976,0.025689197704195976,0.025689197704195976,0.025689197704195976,0.025689197704195976,0.06983048468828201,0.025689197704195976,0.025689197704195976,0.06983048468828201,0.025689197704195976
2016-07-12,0.05267176032066345,0.023150982335209846,0.03555585816502571,0.023150982335209846,0.023763364180922508,0.023260463029146194,0.06293089687824249,0.023150982335209846,0.023150982335209846,0.023150982335209846,0.031041665002703667,0.03192349523305893,0.023150982335209846,0.04673466458916664,0.06221816688776016,0.023150982335209846,0.06170845404267311,0.06293089687824249,0.023150982335209846,0.06293089687824249,0.023150982335209846,0.023150982335209846,0.0456172339618206,0.023150982335209846,0.02629636600613594,0.023150982335209846,0.023150982335209846,0.023150982335209846,0.023150982335209846,0.023150982335209846
2016-07-13,0.028553055599331856,0.021260200068354607,0.03270643204450607,0.05779121816158295,0.021260200068354607,0.021260200068354607,0.021260200068354607,0.021260200068354607,0.021260200068354607,0.028431197628378868,0.05779121816158295,0.021260200068354607,0.025144435465335846,0.021260200068354607,0.044767286628484726,0.052864328026771545,0.05779121816158295,0.021260200068354607,0.050734955817461014,0.021260200068354607,0.04151586815714836,0.05204638093709946,0.021260200068354607,0.05779121816158295,0.05779121816158295,0.024273091927170753,0.021260200068354607,0.021260200068354607,0.03236411139369011,0.021260200068354607
2016-07-14,0.05286457762122154,0.01944779045879841,0.03592121973633766,0.01944779045879841,0.0523286834359169,0.03450670465826988,0.01944779045879841,0.028047842904925346,0.05286457762122154,0.05286457762122154,0.05286457762122154,0.05286457762122154,0.01944779045879841,0.037193890661001205,0.01944779045879841,0.028737971559166908,0.01944779045879841,0.01944779045879841,0.01944779045879841,0.05286457762122154,0.05286457762122154,0.03222189471125603,0.05286457762122154,0.01944779045879841,0.01944779045879841,0.05286457762122154,0.022439338266849518,0.01944779045879841,0.01944779045879841,0.01944779045879841
2016-07-15,0.021166004240512848,0.021166004240512848,0.038451507687568665,0.0569353885948658,0.05753517150878906,0.030913056805729866,0.0425267294049263,0.021166004240512848,0.021166004240512848,0.05553467199206352,0.021166004240512848,0.021166004240512848,0.02543400600552559,0.0568234920501709,0.05753517150878906,0.021166004240512848,0.048735689371824265,0.021166004240512848,0.021166004240512848,0.05753517150878906,0.021166004240512848,0.0501752570271492,0.037488408386707306,0.021166004240512848,0.02310093492269516,0.021166004240512848,0.021166004240512848,0.021166004240512848,0.04378530755639076,0.021166004240512848
2016-07-18,0.024062149226665497,0.04508861526846886,0.024062149226665497,0.06540770828723907,0.03502298519015312,0.024062149226665497,0.024062149226665497,0.037971559911966324,0.024062149226665497,0.024062149226665497,0.04291895776987076,0.033158451318740845,0.0478796511888504,0.024908490478992462,0.04027944430708885,0.024062149226665497,0.024062149226665497,0.024062149226665497,0.024062149226665497,0.02643253467977047,0.024062149226665497,0.06540770828723907,0.06540770828723907,0.024062149226665497,0.03629268705844879,0.048797380179166794,0.024062149226665497,0.024062149226665497,0.024062149226665497,0.024093952029943466
