date,AAPL,AXP,BA,CAT,CSCO,CVX,DD,DIS,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,RTX,TRV,UNH,V,VZ,WBA,WMT,XOM
2016-07-05,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333
2016-07-06,0.017883392050862312,0.016839684918522835,0.016718558967113495,0.018943307921290398,0.01670951396226883,0.017821375280618668,0.03391462564468384,0.04539169743657112,0.04271716997027397,0.045020006597042084,0.045414067804813385,0.045316338539123535,0.04487675800919533,0.045369748026132584,0.045414116233587265,0.02384737692773342,0.04541253298521042,0.01671837829053402,0.038841962814331055,0.026624538004398346,0.04526234045624733,0.016858072951436043,0.045398496091365814,0.04187818244099617,0.016820717602968216,0.0440664179623127,0.017697688192129135,0.045314379036426544,0.03154521435499191,0.045363377779722214
2016-07-07,0.018574308604002,0.018357694149017334,0.016608143225312233,0.01765936240553856,0.016601568087935448,0.018325800076127052,0.03547457978129387,0.04509691148996353,0.0446009561419487,0.0446818545460701,0.04511195793747902,0.04508305341005325,0.04496154561638832,0.04505542293190956,0.045111969113349915,0.021026097238063812,0.04510720819234848,0.016614029183983803,0.03594160079956055,0.020802468061447144,0.04486529901623726,0.016761252656579018,0.04510894790291786,0.041991665959358215,0.016680143773555756,0.043213315308094025,0.017508558928966522,0.04506342113018036,0.043003976345062256,0.04500693082809448
2016-07-08,0.01814521662890911,0.01741587556898594,0.016905203461647034,0.021308980882167816,0.01689358428120613,0.02343294396996498,0.0303223617374897,0.04589010775089264,0.04410770907998085,0.04571036994457245,0.04590083286166191,0.04582681506872177,0.04568948224186897,0.045683979988098145,0.0459008552134037,0.02046908065676689,0.045897629112005234,0.01704421266913414,0.03243865817785263,0.021985383704304695,0.04551466554403305,0.016990741714835167,0.045886024832725525,0.042436543852090836,0.016974765807390213,0.034104976803064346,0.017268748953938484,0.04585745185613632,0.04220863804221153,0.04578815773129463
2016-07-11,0.017487380653619766,0.01714581996202469,0.01691339910030365,0.02430076152086258,0.016942966729402542,0.04098426178097725,0.020687073469161987,0.045928530395030975,0.04447236657142639,0.04589476436376572,0.045940227806568146,0.04587512090802193,0.04583672061562538,0.04453641176223755,0.04594070836901665,0.02059662714600563,0.045939698815345764,0.017390675842761993,0.03474291414022446,0.02041306346654892,0.04562576860189438,0.01693638786673546,0.04586828500032425,0.043348610401153564,0.016917450353503227,0.019544577226042747,0.017174631357192993,0.045905858278274536,0.04480140283703804,0.045907504856586456
2016-07-12,0.017593763768672943,0.016968032345175743,0.016908496618270874,0.02430146001279354,0.01703871600329876,0.04337442293763161,0.01801365055143833,0.04591577127575874,0.04396963492035866,0.04591701924800873,0.045942530035972595,0.04583647847175598,0.045826829969882965,0.038343317806720734,0.04594333842396736,0.01907605305314064,0.04594267159700394,0.018451275303959846,0.03490651771426201,0.029171617701649666,0.045801497995853424,0.016911018639802933,0.04562126845121384,0.04342511296272278,0.016904281452298164,0.017472216859459877,0.01766739785671234,0.04588751867413521,0.044942665845155716,0.04592551290988922
2016-07-13,0.017965510487556458,0.017246199771761894,0.01705002784729004,0.01900145597755909,0.017514731734991074,0.04455244168639183,0.017778722569346428,0.04625251144170761,0.04557423293590546,0.04628322273492813,0.04632527753710747,0.04589118808507919,0.04603038355708122,0.031122732907533646,0.04632627218961716,0.01873510330915451,0.04632499814033508,0.019137457013130188,0.029139118269085884,0.04063095152378082,0.04626232385635376,0.01704472303390503,0.04585278406739235,0.04418076202273369,0.01704348623752594,0.017443738877773285,0.018313802778720856,0.04626458138227463,0.0424133725464344,0.04629792645573616
2016-07-14,0.01776217482984066,0.017150383442640305,0.01700626313686371,0.019149845466017723,0.01729457639157772,0.04530039802193642,0.017804881557822227,0.045950356870889664,0.04590359702706337,0.04607943445444107,0.04621943086385727,0.04488993063569069,0.0457141250371933,0.029222872108221054,0.046222034841775894,0.020688103511929512,0.04621780291199684,0.020265959203243256,0.029720302671194077,0.043942056596279144,0.04619673639535904,0.017006825655698776,0.045341093093156815,0.042699601501226425,0.017005231231451035,0.017911236733198166,0.01791756972670555,0.046183716505765915,0.04105053097009659,0.04618300125002861
2016-07-15,0.017644375562667847,0.017046047374606133,0.017034385353326797,0.021930351853370667,0.017534693703055382,0.045859355479478836,0.01911717839539051,0.04488912597298622,0.045888036489486694,0.04606373608112335,0.046297818422317505,0.04362273961305618,0.044284891337156296,0.02859361842274666,0.046301186084747314,0.031894803047180176,0.046299077570438385,0.019868019968271255,0.03361467272043228,0.04586400091648102,0.04629998281598091,0.017034752294421196,0.045050136744976044,0.02869740128517151,0.017033688724040985,0.017221903428435326,0.018714506179094315,0.04626200720667839,0.03776178136467934,0.04627571254968643
2016-07-18,0.0177909042686224,0.017292579635977745,0.017284413799643517,0.021304914727807045,0.0176589023321867,0.046215903013944626,0.019877498969435692,0.04493124037981033,0.0464763343334198,0.04632427915930748,0.046971943229436874,0.03868009150028229,0.04589220508933067,0.027961330488324165,0.046980928629636765,0.028424927964806557,0.0469791479408741,0.01915193721652031,0.03462210297584534,0.046523354947566986,0.04697876796126366,0.017286207526922226,0.04435969889163971,0.02752513624727726,0.017283925786614418,0.017482491210103035,0.018825892359018326,0.04695563018321991,0.03900168091058731,0.046955641359090805
2016-07-19,0.018439654260873795,0.01722153089940548,0.01721787266433239,0.027307244017720222,0.018443144857883453,0.046211205422878265,0.020965319126844406,0.04515143856406212,0.045743003487586975,0.04547439515590668,0.04676029831171036,0.03771394491195679,0.04483054205775261,0.030014047399163246,0.04679981991648674,0.02398894540965557,0.046798717230558395,0.01812145486474037,0.037928227335214615,0.04658064991235733,0.04679139703512192,0.017222808673977852,0.041143327951431274,0.027755463495850563,0.017217976972460747,0.01740371808409691,0.017710629850625992,0.04676993191242218,0.039555978029966354,0.046717409044504166
