date,AAPL,AXP,BA,CAT,CSCO,CVX,DD,DIS,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,RTX,TRV,UNH,V,VZ,WBA,WMT,XOM
2016-07-05,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333
2016-07-06,0.048012565821409225,0.045730940997600555,0.048086103051900864,0.017750341445207596,0.048074617981910706,0.018458323553204536,0.017705297097563744,0.04789606109261513,0.019445082172751427,0.01957811415195465,0.018076671287417412,0.017702283337712288,0.017690150067210197,0.048086535185575485,0.017972402274608612,0.0479179210960865,0.017840560525655746,0.048086535185575485,0.04742366448044777,0.04772397130727768,0.017691047862172127,0.02001904509961605,0.04371388629078865,0.04808603972196579,0.048086270689964294,0.0479835607111454,0.043283265084028244,0.01769031211733818,0.03634750097990036,0.017840927466750145
2016-07-07,0.04747198894619942,0.04760482534766197,0.047608859837055206,0.017515771090984344,0.047607727348804474,0.017670484259724617,0.017535947263240814,0.047577664256095886,0.017514506354928017,0.021766602993011475,0.019337013363838196,0.017534589394927025,0.017880549654364586,0.04760803282260895,0.018316125497221947,0.04739649221301079,0.017919277772307396,0.04760688170790672,0.017517441883683205,0.046900149434804916,0.01751495897769928,0.017514502629637718,0.04330553859472275,0.04760858789086342,0.047609344124794006,0.04740369692444801,0.04755120351910591,0.0476093553006649,0.03837600350379944,0.01761598140001297
2016-07-08,0.049297064542770386,0.04823547229170799,0.049369990825653076,0.018298959359526634,0.04973236471414566,0.018298815935850143,0.018361786380410194,0.04967547580599785,0.04973306134343147,0.0231185145676136,0.032196059823036194,0.01836453005671501,0.018295783549547195,0.018332287669181824,0.018357712775468826,0.04966780170798302,0.018936065956950188,0.018295779824256897,0.018295779824256897,0.04698154702782631,0.0182960107922554,0.018296726047992706,0.04843452200293541,0.049732740968465805,0.04889455810189247,0.04945731535553932,0.04921168461441994,0.01896587200462818,0.04841214418411255,0.018453489989042282
2016-07-11,0.04569549113512039,0.047899436205625534,0.048135239630937576,0.017708055675029755,0.04813489317893982,0.0177080649882555,0.017717234790325165,0.04810988903045654,0.01819801703095436,0.022755857557058334,0.040729593485593796,0.017708670347929,0.017707964405417442,0.048135239630937576,0.01878131739795208,0.048131439834833145,0.018201041966676712,0.020634055137634277,0.048134975135326385,0.047244757413864136,0.017708005383610725,0.026066573336720467,0.04737335816025734,0.048134975135326385,0.04813408851623535,0.0480361171066761,0.023387575522065163,0.017707964405417442,0.047555144876241684,0.018425023183226585
2016-07-12,0.04829903692007065,0.05008869990706444,0.05059981718659401,0.018614636734128,0.05059954896569252,0.01862187311053276,0.018617752939462662,0.05058998242020607,0.0186146330088377,0.021490929648280144,0.0317269042134285,0.01927947998046875,0.018615515902638435,0.04009992256760597,0.019321583211421967,0.05059869959950447,0.01883353851735592,0.018626533448696136,0.03952568396925926,0.05048302188515663,0.018614718690514565,0.022052329033613205,0.04920075088739395,0.05059942975640297,0.050599440932273865,0.04986397922039032,0.02115541882812977,0.019783103838562965,0.0442398265004158,0.020643195137381554
2016-07-13,0.04484675079584122,0.04859868064522743,0.048599276691675186,0.017878694459795952,0.04859911650419235,0.017879294231534004,0.017880069091916084,0.04859158769249916,0.017878679558634758,0.01904314011335373,0.0429728738963604,0.017886962741613388,0.017878690734505653,0.04859929159283638,0.019791603088378906,0.04859856143593788,0.01885303109884262,0.0485735684633255,0.017878679558634758,0.04847799614071846,0.017878802493214607,0.017878679558634758,0.04021631181240082,0.04859912768006325,0.048569101840257645,0.04834848269820213,0.04856938123703003,0.017878679558634758,0.03172104060649872,0.02103380300104618
2016-07-14,0.04269040748476982,0.04968514293432236,0.04972844570875168,0.018294084817171097,0.04972779005765915,0.01830417290329933,0.018296368420124054,0.04970371350646019,0.018294071778655052,0.019517775624990463,0.04682445526123047,0.018345413729548454,0.049728330224752426,0.018294071778655052,0.019536472856998444,0.04972799867391586,0.018943311646580696,0.03937612473964691,0.018473999574780464,0.04960493743419647,0.0182943157851696,0.018294721841812134,0.03277283534407616,0.049728330224752426,0.04972844198346138,0.04946877434849739,0.04972844570875168,0.018294071778655052,0.027029870077967644,0.023563234135508537
2016-07-15,0.036839559674263,0.045086219906806946,0.05025438219308853,0.018487563356757164,0.05025409534573555,0.02100600302219391,0.018490653485059738,0.05024631693959236,0.018487554043531418,0.01904365047812462,0.04704192280769348,0.018487898632884026,0.018487554043531418,0.0395638681948185,0.021300723776221275,0.05025388300418854,0.018704870715737343,0.01849200390279293,0.045873284339904785,0.05017409101128578,0.018487928435206413,0.018487561494112015,0.03140110895037651,0.05025427043437958,0.050253599882125854,0.05002797767519951,0.05025438591837883,0.018487554043531418,0.02201821841299534,0.033751290291547775
2016-07-18,0.03903988003730774,0.04707628861069679,0.04707613214850426,0.01731841079890728,0.0470760241150856,0.01731880195438862,0.017324432730674744,0.04706854745745659,0.04212748259305954,0.018183724954724312,0.039393387734889984,0.01732037030160427,0.017318397760391235,0.04707377403974533,0.01874031126499176,0.04707567021250725,0.017366694286465645,0.019106807187199593,0.04707628861069679,0.04699425399303436,0.017319058999419212,0.017362574115395546,0.03270244225859642,0.047076158225536346,0.0470762774348259,0.04676353186368942,0.04707628861069679,0.01926732435822487,0.039407163858413696,0.028873585164546967
