,date,daily_return
0,2016-07-05,0.0
1,2016-07-06,0.004970597470364512
2,2016-07-07,-0.0012150249300097347
3,2016-07-08,0.014318994427975745
4,2016-07-11,0.0043097497985444665
5,2016-07-12,0.005785483245591716
6,2016-07-13,0.001718721329580391
7,2016-07-14,0.006347474261510015
8,2016-07-15,-0.00012380622212728717
9,2016-07-18,0.0011124157779855257
10,2016-07-19,0.001414024075179848
11,2016-07-20,0.0044693967400037905
12,2016-07-21,-0.004839236931390609
13,2016-07-22,0.003946298588052607
14,2016-07-25,-0.0034755886491203195
15,2016-07-26,-0.002743853681568741
16,2016-07-27,-0.0012847905120316463
17,2016-07-28,-0.0015345864493613798
18,2016-07-29,-0.0008944541270489385
19,2016-08-01,-0.0007120972096417528
20,2016-08-02,-0.005099038702612907
21,2016-08-03,0.0028198763931047113
22,2016-08-04,0.00130983033102501
23,2016-08-05,0.010470238052078598
24,2016-08-08,-0.000625690051349398
25,2016-08-09,0.0004447059179291485
26,2016-08-10,-0.0007052073597525234
27,2016-08-11,0.0063300822105777635
28,2016-08-12,-0.001951627998521445
29,2016-08-15,0.0034203430270779095
30,2016-08-16,-0.004447649651785953
31,2016-08-17,0.001441563755324139
32,2016-08-18,0.00039981498583587275
33,2016-08-19,-0.0013200637217312553
34,2016-08-22,-0.000583193066161831
35,2016-08-23,0.0016408409958891734
36,2016-08-24,-0.0034460369450983104
37,2016-08-25,-0.0013134959173854602
38,2016-08-26,-0.003233455100501147
39,2016-08-29,0.005759558288112683
40,2016-08-30,-0.002814798986455197
41,2016-08-31,-0.0022023028240036333
42,2016-09-01,0.001844834501809441
43,2016-09-02,0.003981396363803601
44,2016-09-06,0.0024411931664732834
45,2016-09-07,3.2805739958055246e-05
46,2016-09-08,-0.0034724495047227274
47,2016-09-09,-0.02131480022715145
48,2016-09-12,0.012945264856490496
49,2016-09-13,-0.01415644271856147
50,2016-09-14,-0.002345335908696454
51,2016-09-15,0.010119672989039012
52,2016-09-16,-0.0036021232700386126
53,2016-09-19,-0.001716055606624803
54,2016-09-20,0.0005317311869348896
55,2016-09-21,0.008424674693686636
56,2016-09-22,0.006274958972478251
57,2016-09-23,-0.00649103365943468
58,2016-09-26,-0.00923242407604224
59,2016-09-27,0.007532429047355694
60,2016-09-28,0.003458189673514521
61,2016-09-29,-0.010424805740075652
62,2016-09-30,0.0093973434221
63,2016-10-03,-0.002997093866225876
64,2016-10-04,-0.003623077696057741
65,2016-10-05,0.005548655607072383
66,2016-10-06,-0.0030309394914954453
67,2016-10-07,-0.0016799549662678717
68,2016-10-10,0.0038544338913195017
69,2016-10-11,-0.01118458405662069
70,2016-10-12,0.0009978933567268162
71,2016-10-13,-0.0023296435242204172
72,2016-10-14,0.0006502543714589753
73,2016-10-17,-0.0035630729878562183
74,2016-10-18,0.005906322346592791
75,2016-10-19,0.0016449930079233137
76,2016-10-20,0.00017974849269202574
77,2016-10-21,-0.0005384166852112136
78,2016-10-24,0.004582615059101513
79,2016-10-25,-0.001646934833446991
80,2016-10-26,0.0009569655731530811
81,2016-10-27,-0.0010161716775108308
82,2016-10-28,-0.002499630605493676
83,2016-10-31,-0.0014140950362221255
84,2016-11-01,-0.005762029717469108
85,2016-11-02,-0.005097507627814534
86,2016-11-03,-0.003032326190083834
87,2016-11-04,-0.0026390058519469095
88,2016-11-07,0.02037860719667619
89,2016-11-08,0.005053888470477302
90,2016-11-09,0.012660220448417012
91,2016-11-10,0.0042053441361896565
92,2016-11-11,0.0031209209357438827
93,2016-11-14,-0.0017468528560591744
94,2016-11-15,0.004610724830995642
95,2016-11-16,0.0012839753710570724
96,2016-11-17,5.418719852087861e-05
97,2016-11-18,-0.0025193744300265166
98,2016-11-21,0.004813171528328403
99,2016-11-22,0.0032138484232298787
100,2016-11-23,0.0024175289793714953
101,2016-11-25,0.004536066151767101
102,2016-11-28,-0.0023392274690014004
103,2016-11-29,0.0015998168243290178
104,2016-11-30,-0.0049257977418385585
105,2016-12-01,0.00029407477320492366
106,2016-12-02,-3.069934712974718e-05
107,2016-12-05,0.0032741907338556813
108,2016-12-06,0.00077052116248558
109,2016-12-07,0.015864227195896616
110,2016-12-08,0.0006771251177507727
111,2016-12-09,0.007316802552114436
112,2016-12-12,0.0019377827278846398
113,2016-12-13,0.007265376582877409
114,2016-12-14,-0.005894223348265866
115,2016-12-15,0.00277291918372369
116,2016-12-16,-0.0001351133404532755
117,2016-12-19,0.0031449400608387443
118,2016-12-20,0.003776726796660454
119,2016-12-21,-0.0013392093895345334
120,2016-12-22,-0.0010850799228674538
121,2016-12-23,0.0008995340579882366
122,2016-12-27,0.00015113210635523923
123,2016-12-28,-0.00556070424045167
124,2016-12-29,-0.000415635484029281
125,2016-12-30,-0.004005198717054919
126,2017-01-03,0.007537360443698887
127,2017-01-04,0.0036486775140979716
128,2017-01-05,-0.0010482505174810933
129,2017-01-06,0.002453828656732415
130,2017-01-09,-0.0032126083171354915
131,2017-01-10,-0.0016215508654020758
132,2017-01-11,0.003798045521864596
133,2017-01-12,-0.002642252161549107
134,2017-01-13,-0.0003174205579463257
135,2017-01-17,-0.00034359965687002803
136,2017-01-18,0.00012737007002602322
137,2017-01-19,-0.003879718625019378
138,2017-01-20,0.003951620864889388
139,2017-01-23,-0.0010786025394980679
140,2017-01-24,0.004060918843615215
141,2017-01-25,0.007366566254716905
142,2017-01-26,0.0005495253154120687
143,2017-01-27,0.0006239524615755991
144,2017-01-30,-0.004586544441995324
145,2017-01-31,-0.005091694481759848
146,2017-02-01,0.000224718718715139
